day;host;pedestrian_count
2016-11-30;6191;8380
2016-11-21;7072;11955
2016-10-22;7044;55342
2016-11-09;7059;122
2016-12-25;7036;0
2017-02-22;7072;10831
2017-02-23;6192;23837
2016-11-03;7058;76449
2016-10-12;7040;3726
2016-12-24;7052;5322
2017-01-20;7070;14185
2017-01-19;6202;13096
2016-10-14;14172;21866
2016-10-26;7075;1006
2017-02-28;7036;0
2016-12-12;7069;621
2017-01-14;6192;17809
2016-10-19;6180;11450
2016-12-15;7075;5394
2017-01-30;6182;13518
2017-01-21;7123;20758
2016-10-11;6192;4148
2016-12-28;7057;1388
2016-12-14;7070;19053
2016-11-04;7069;384
2016-11-26;7038;7967
2016-10-21;7039;30664
2016-11-14;7052;10606
2016-12-17;6185;11933
2016-11-05;7070;8841
2016-11-20;6194;12861
2016-11-14;6198;3924
2016-11-15;6191;9305
2016-11-27;7124;5125
2016-11-09;6192;20215
2016-10-15;6177;2347
2017-02-25;7053;6283
2016-11-24;6200;8274
2016-11-03;7040;6908
2016-11-26;7052;8836
2016-12-02;7043;64189
2017-01-24;6201;4704
2016-12-29;7036;0
2017-03-01;7037;50768
2016-11-14;14172;42396
2017-01-21;6185;10373
2016-11-20;7124;4075
2017-03-04;6192;1779
2016-12-13;7049;8983
2017-01-22;14172;24805
2017-02-06;7061;538
2017-02-02;7036;0
2016-12-27;6201;4127
2016-12-04;7061;633
2016-10-22;7070;9472
2016-12-11;7043;48745
2016-12-08;7053;10903
2017-02-25;7060;394
2016-11-20;7047;6296
2017-01-17;6193;5082
2017-01-26;6194;27046
2017-01-24;7040;6196
2016-11-24;6177;8142
2016-12-22;6184;69913
2017-01-05;7058;66772
2016-11-17;7043;53728
2016-10-16;7061;467
2016-10-13;7040;3769
2016-11-07;6185;2168
2016-10-17;6182;10516
2016-11-12;6199;28
2017-01-19;6191;8347
2017-03-02;7051;85651
2016-11-20;6177;5126
2017-02-19;7076;30315
2017-01-31;6198;3730
2016-12-11;7036;0
2017-01-04;6202;10822
2016-11-28;7036;0
2017-02-24;7037;27042
2016-12-06;7054;935
2016-12-30;7040;3760
2017-02-06;7072;10332
2017-01-13;7037;22534
2017-02-20;7119;797
2016-12-16;7048;1496
2017-01-23;7037;21758
2017-01-22;7038;4537
2017-02-09;7036;0
2017-01-26;7054;1055
2016-11-27;7072;8852
2017-03-01;7119;135
2016-12-04;6184;60733
2016-12-08;7059;130
2017-03-03;6184;13147
2017-02-03;7040;6518
2017-01-02;6199;0
2016-11-16;7057;1652
2017-01-29;7072;5364
2017-01-24;14172;41501
2017-01-25;7044;76441
2017-02-12;7038;4063
2016-11-07;6191;7559
2017-02-03;7069;1235
2017-02-13;7040;6241
2016-11-19;7048;1256
2016-10-26;6177;1780
2016-11-04;6180;7718
2017-02-06;7057;1458
2017-02-07;6180;10321
2016-10-24;6191;7881
2016-12-26;7076;29793
2016-10-12;7124;3810
2017-01-10;6201;5218
2016-11-26;7057;1756
2017-02-03;6180;9552
2017-03-01;6184;12883
2017-01-22;7076;23910
2017-01-16;6199;30
2016-11-24;7039;38479
2017-01-24;7123;26248
2016-11-25;7057;1608
2016-12-13;6184;83651
2016-10-28;7037;21414
2017-03-03;7057;50
2016-12-15;7054;881
2017-01-10;7054;1004
2016-11-26;7058;68496
2017-02-16;7036;0
2016-12-17;7044;68774
2016-11-27;7059;157
2017-02-23;7069;2199
2016-11-06;7038;4976
2016-11-15;6184;80698
2016-11-21;7059;215
2016-11-25;7075;3867
2017-02-13;6177;5293
2016-10-20;7040;5940
2017-02-02;7047;9133
2017-02-06;7123;18194
2016-10-25;6178;54
2016-12-15;7043;62447
2016-10-21;6180;10815
2017-01-23;6192;20729
2016-12-16;7075;4519
2016-11-17;7075;4685
2017-01-17;7060;197
2016-12-14;6198;4381
2016-11-28;7072;12374
2016-12-25;6200;3708
2016-10-26;6199;10
2016-11-04;6194;24332
2017-03-04;6198;268
2017-02-02;7054;908
2016-10-20;7044;70207
2017-03-01;6191;38
2016-11-02;7038;10295
2017-02-27;6184;47597
2016-11-01;7061;671
2016-12-21;6194;22329
2016-12-21;6200;8215
2017-01-14;6184;73653
2017-02-14;7039;32472
2017-01-08;7038;4263
2016-11-02;7053;8883
2016-11-09;7051;97156
2017-02-14;6191;1684
2016-12-04;7043;42298
2017-02-04;6178;137
2016-12-22;6193;7008
2017-02-23;7052;9337
2016-11-24;7075;4302
2016-11-11;7051;69529
2017-02-01;7036;0
2017-01-28;6191;7240
2017-02-09;6199;27
2016-11-16;6191;8132
2016-11-05;7058;63321
2017-01-11;7051;91590
2016-10-31;6200;7627
2016-11-09;6180;10130
2016-12-29;7049;6410
2016-11-18;7037;28847
2017-01-28;7039;27391
2016-12-20;6194;23237
2016-11-15;7061;605
2017-01-03;7058;6934
2016-11-11;7058;63451
2016-11-17;14172;47064
2017-01-15;7075;2832
2017-01-30;7058;63099
2016-10-23;7053;4202
2016-12-11;6185;10541
2017-02-28;7058;17787
2016-12-21;7069;639
2016-10-30;6199;43
2016-10-14;6177;3211
2017-02-18;7047;8297
2016-10-27;7038;9752
2017-02-16;6177;6437
2016-10-19;7039;35837
2017-01-21;6184;71453
2017-03-01;7076;10181
2016-10-31;7053;7749
2016-11-19;7069;799
2016-11-25;7069;1161
2016-11-05;7036;0
2016-11-09;7044;67043
2017-01-26;6184;81066
2016-12-11;6191;4893
2016-12-06;6178;50
2016-12-21;7051;80204
2016-11-25;6194;25674
2017-02-08;6178;47
2016-11-23;6199;32
2017-01-04;7124;8034
2017-02-04;7040;3847
2017-01-16;7039;34190
2016-12-05;7054;876
2016-10-20;7070;9978
2016-11-08;6198;4237
2016-10-13;7057;1012
2016-11-13;7049;5270
2016-12-27;7058;61265
2017-02-25;6177;6047
2016-10-19;6177;5920
2016-12-12;7036;0
2016-11-26;6180;7835
2017-02-07;6194;19089
2016-10-22;7052;7425
2016-10-16;7054;141
2017-02-07;6177;5639
2017-01-06;7051;95865
2017-02-22;6180;12093
2017-01-01;7069;577
2016-11-23;6200;8596
2016-10-18;7039;25597
2016-10-11;7059;62
2017-01-05;7051;90831
2016-10-30;7072;8093
2016-11-23;7053;11812
2017-02-28;6191;150
2016-10-15;7044;37271
2017-02-21;7036;0
2016-12-05;6178;96
2016-11-01;7040;3208
2016-10-26;6202;7587
2017-01-23;7057;1321
2017-01-01;7072;4220
2016-11-24;7119;930
2016-12-22;7069;712
2016-12-21;6177;6065
2017-01-27;7047;11455
2016-10-29;6182;11745
2016-10-19;6193;5225
2017-01-29;7037;16672
2016-10-17;6193;3096
2017-01-14;7050;27571
2017-01-22;6202;8620
2016-12-12;6177;7784
2017-01-08;7070;7908
2016-11-15;6178;102
2016-10-25;7053;10274
2016-11-06;6185;2115
2016-10-28;7049;6355
2017-01-13;6198;4252
2016-10-27;7123;24731
2016-10-20;7052;10539
2016-12-11;7052;6925
2016-12-06;6191;7478
2016-11-01;7075;1686
2016-12-28;7119;894
2017-02-21;6199;14
2016-10-20;6200;8244
2016-10-29;14172;34393
2016-12-24;6201;3409
2017-01-09;7072;8137
2016-12-06;7040;6495
2016-12-14;7051;108132
2016-12-28;7048;1087
2017-03-04;7072;377
2016-10-21;7119;875
2017-02-20;7058;65043
2017-02-23;7060;1181
2017-02-16;6180;7193
2017-01-19;7051;109306
2016-12-09;7059;95
2017-01-04;7075;5561
2016-10-21;7057;1692
2017-02-01;7050;27305
2016-11-28;7037;25263
2016-11-20;7049;5716
2016-11-27;7057;1252
2016-11-09;7048;1017
2016-11-02;6201;5031
2016-12-10;6180;10852
2017-01-12;7048;1156
2017-01-30;7043;57669
2017-02-26;7053;4559
2017-02-24;7044;47258
2016-12-06;6182;18586
2016-11-24;7123;17178
2017-02-01;6177;7206
2017-03-01;6193;388
2017-01-15;7050;19772
2016-12-24;7037;18213
2017-01-07;7038;5892
2016-11-02;7047;8227
2016-12-18;7044;75193
2016-10-25;7054;536
2016-10-11;7060;77
2016-11-29;7123;13175
2016-12-20;7051;87169
2016-10-24;7037;25914
2016-11-27;7039;17228
2016-12-03;6198;6157
2016-11-18;6202;15125
2017-01-12;7070;8735
2016-11-22;6191;8506
2016-12-29;6180;9669
2017-03-06;6201;282
2017-02-28;7050;6752
2017-01-25;7037;19473
2017-02-22;7070;12627
2016-11-19;6199;25
2016-12-14;7050;29727
2017-02-12;14172;22772
2017-02-08;7049;7766
2016-12-17;7040;5456
2016-12-31;7051;47283
2017-03-04;6202;1173
2017-01-21;7060;185
2017-02-04;6199;16
2017-01-18;7075;5039
2016-12-03;7047;8990
2017-02-12;6202;6378
2017-03-01;6200;616
2016-12-20;6182;17528
2016-11-17;6200;7335
2017-02-05;6182;12930
2016-11-20;7038;4840
2017-02-23;14172;51094
2017-01-28;7076;54642
2016-11-25;7058;79056
2017-02-11;7040;3995
2017-02-09;7060;300
2017-02-11;7119;563
2017-01-01;7124;2657
2017-01-05;7060;267
2016-12-12;6193;4498
2016-12-06;7119;971
2016-11-18;6182;21405
2016-10-31;7049;5577
2016-11-28;7053;10086
2017-01-15;7124;3876
2016-11-30;7050;33496
2017-01-22;7123;18254
2017-01-04;7061;525
2016-12-21;14172;42330
2017-02-18;7075;2967
2017-01-03;7051;5882
2016-11-09;6184;51951
2017-01-27;6178;90
2016-12-04;6200;6436
2017-02-23;7051;85309
2017-02-14;6177;6727
2016-12-31;6200;4517
2016-11-25;7037;21883
2016-12-28;7053;7093
2017-01-08;6191;4065
2016-12-08;6191;7587
2017-02-15;7058;65564
2016-12-15;6192;24714
2017-03-04;7123;75956
2016-12-26;7075;2856
2017-02-17;7040;7178
2017-02-23;7059;1278
2016-11-28;6182;17028
2016-10-30;7124;4071
2017-01-07;7057;1411
2017-01-29;6182;12921
2016-11-12;7051;56837
2017-01-31;7070;8720
2016-12-15;7059;128
2017-02-07;6184;61398
2016-10-23;7040;2704
2017-02-20;6192;18854
2016-11-26;7075;3005
2016-12-05;7040;6850
2016-11-06;6191;3726
2016-10-30;7039;15297
2017-03-06;14172;6737
2016-12-16;7057;1613
2016-10-23;7058;49696
2016-11-20;6199;24
2017-01-09;7057;1436
2016-11-14;6202;11550
2016-12-12;7048;1191
2016-10-30;7040;2820
2016-12-09;7051;114529
2016-12-24;7072;8851
2016-12-02;7051;109348
2016-12-24;7059;130
2016-12-29;7076;27752
2016-12-15;14172;50452
2016-11-30;7059;96
2016-10-13;7039;19540
2017-03-06;7075;271
2017-02-01;7119;996
2017-02-17;14172;46574
2017-02-01;6201;5516
2016-12-12;7043;50509
2016-10-26;7070;2369
2016-10-17;6198;2092
2016-10-22;7050;24402
2016-11-07;7061;405
2016-12-13;6193;5790
2016-11-19;6184;71345
2016-12-07;7076;45396
2016-11-28;7043;51155
2016-11-12;7060;143
2016-10-15;7040;2875
2017-03-03;7069;7
2016-10-15;7054;237
2016-12-18;7057;1118
2016-11-30;6182;16679
2016-10-13;7069;314
2016-10-29;7038;6923
2017-03-06;7037;70250
2016-11-05;7037;26085
2017-02-16;7047;8902
2016-12-20;6192;21523
2017-02-16;7069;1098
2016-12-17;7047;9502
2017-01-01;7061;368
2016-10-12;6185;2302
2017-01-03;6185;1093
2016-10-25;7124;6677
2016-11-29;7069;1418
2017-01-12;7061;449
2017-01-14;7054;687
2017-02-10;7053;9613
2017-02-20;7124;7653
2016-11-27;7060;484
2017-03-07;7069;5
2016-10-22;7039;20917
2016-11-20;7040;3007
2016-12-03;6199;22
2017-02-06;7038;8525
2017-02-09;6192;19104
2017-01-09;7076;46084
2016-10-23;7119;617
2016-11-10;7037;16795
2017-02-28;7054;68
2016-10-24;7052;9891
2017-01-19;7124;7386
2016-12-18;7124;4296
2016-12-01;7054;1001
2017-03-04;6199;0
2016-11-10;7040;5229
2016-10-30;6193;3427
2016-10-29;7050;23264
2016-12-28;7060;208
2016-12-19;7037;27641
2016-12-31;7119;608
2016-12-25;6201;2232
2016-12-27;7072;10017
2016-11-09;7075;3334
2017-02-04;7050;20998
2017-01-05;7119;884
2017-03-03;7044;12223
2017-02-22;7057;1382
2017-01-25;6178;37
2016-12-21;7043;48978
2017-01-19;7058;74815
2016-12-07;7038;12492
2016-12-21;6191;7411
2017-01-22;6200;5416
2017-02-21;7054;1015
2016-12-08;6199;27
2017-02-12;6193;1650
2016-12-11;6184;65499
2016-11-26;7060;541
2017-02-04;6185;8748
2017-01-06;7119;788
2017-02-11;7043;41287
2016-12-12;6198;4060
2017-02-02;6185;11022
2016-10-20;7038;11760
2017-02-13;6185;9695
2016-11-15;7124;8324
2016-10-28;7050;26156
2016-10-24;6182;12927
2016-10-11;7039;6841
2016-12-27;7054;630
2017-02-04;7069;609
2016-11-24;14172;46581
2017-01-02;7049;0
2017-01-04;7058;63038
2016-12-25;7050;15557
2017-02-04;7124;4816
2016-12-09;7053;11299
2016-12-23;7047;7104
2016-12-19;6202;12214
2016-10-24;7075;2315
2016-11-08;6199;29
2017-02-07;7061;500
2016-11-23;7043;64275
2017-01-10;7039;37569
2017-01-31;7047;9036
2016-11-19;7075;3280
2016-12-10;6194;23696
2016-12-09;7040;7008
2016-10-19;6178;280
2016-12-16;7058;87419
2016-10-13;7072;7375
2016-11-06;6192;10882
2016-12-06;7057;1532
2016-12-29;6202;9152
2017-03-05;6177;350
2017-01-19;6199;25
2016-12-23;7059;159
2017-01-27;6202;11198
2017-01-15;14172;23736
2016-12-22;14172;41166
2016-11-05;7038;6710
2016-12-20;7069;1094
2017-03-03;7060;73
2017-01-22;6184;59548
2016-12-09;7037;30025
2017-01-20;7036;0
2016-10-14;7058;35747
2017-01-07;6202;9023
2016-11-01;6191;3839
2016-10-28;6200;6976
2017-01-31;7048;1133
2016-12-13;7048;1130
2017-01-12;6180;9697
2016-11-01;7050;23119
2017-02-10;7058;60117
2017-01-25;7049;9220
2017-03-05;7057;108
2016-11-24;7036;0
2017-01-18;6199;18
2016-12-17;7072;13712
2017-02-23;7053;3873
2017-01-06;7059;60
2016-10-14;6180;4667
2017-01-16;7059;136
2016-11-16;7049;9523
2016-11-08;7057;1439
2016-12-23;7044;63189
2017-02-25;7037;21652
2017-01-27;7040;7665
2017-02-07;7124;6627
2016-12-05;6192;22398
2017-01-25;7052;10746
2017-01-13;7044;74371
2017-01-06;7049;8975
2016-12-27;14172;33835
2017-01-07;7124;5395
2017-01-15;6177;4388
2017-01-23;7036;0
2017-01-07;7069;668
2017-01-27;7076;53312
2016-11-08;7069;395
2017-02-22;6199;23
2016-10-12;7059;279
2017-01-30;6193;4569
2016-10-23;7076;26503
2017-02-18;7050;26555
2016-11-22;7047;9429
2016-10-28;6202;13468
2017-02-03;7038;11013
2016-10-11;6177;1202
2017-02-16;7037;18668
2016-11-25;7043;58050
2016-11-28;7038;11097
2017-01-29;7076;27180
2017-02-21;6180;12748
2016-10-11;6182;3613
2016-12-10;7123;19879
2017-02-04;7043;42011
2017-01-29;6192;10113
2017-02-19;7060;442
2016-12-12;6184;72382
2016-11-13;7069;254
2016-12-10;7059;133
2016-11-30;7061;827
2016-11-20;7051;55514
2017-02-04;6202;7223
2016-11-12;6198;4226
2017-01-10;7037;23982
2016-11-07;7049;5802
2017-02-24;7124;7604
2016-12-31;7076;25311
2016-12-31;14172;29787
2017-01-13;7039;39478
2017-01-29;7043;37746
2016-11-11;7054;387
2016-11-10;7075;3345
2016-12-04;6177;4304
2017-01-16;7044;77825
2017-01-17;6184;80133
2017-01-20;6201;5266
2017-03-02;7049;624
2016-11-23;7119;1092
2017-02-21;6201;5885
2016-12-24;7070;15267
2016-10-24;7119;632
2017-01-30;6185;11548
2017-01-02;7076;0
2016-11-05;7061;561
2016-11-05;7043;46424
2016-11-17;7069;607
2017-01-22;6194;14030
2017-02-25;7048;822
2016-11-19;6185;9512
2016-12-20;7047;8354
2016-10-20;6198;3542
2016-12-31;7059;125
2017-02-10;7054;805
2016-11-11;7061;539
2017-01-12;7123;22386
2017-03-06;7069;199
2016-11-03;6182;17972
2016-11-14;7057;1427
2016-12-14;6180;13454
2016-11-23;6198;4580
2016-11-20;7070;8936
2016-11-28;7050;30884
2016-10-29;7053;5466
2017-03-06;7049;267
2016-10-18;7036;0
2016-11-05;7047;8052
2017-01-30;7076;45922
2017-01-21;7119;880
2016-12-31;6178;121
2017-03-07;7072;78
2016-10-11;7072;2623
2017-02-14;6201;4662
2016-12-27;6184;66652
2017-01-17;7047;9280
2016-11-14;6178;99
2016-12-21;7044;70594
2016-11-07;7051;95729
2017-03-01;7060;89
2017-02-23;6177;8955
2017-02-05;7050;20911
2017-01-24;6192;21320
2016-10-15;6202;10299
2017-02-03;7123;22894
2017-01-13;7052;13201
2016-10-18;7050;21467
2017-02-05;6194;13062
2016-11-20;6200;5104
2016-12-12;7061;473
2017-02-06;7058;64238
2017-01-21;6180;10977
2016-12-31;6202;7250
2017-02-14;7059;192
2017-02-11;7059;165
2016-12-07;7050;31409
2017-01-08;7037;23831
2017-01-25;7039;36024
2016-11-02;6185;2192
2016-11-21;7038;11766
2017-02-03;7061;694
2016-10-13;6184;34316
2016-10-11;7123;6756
2016-11-29;7058;79278
2016-12-11;7048;968
2016-11-02;6193;4709
2017-01-06;7053;10761
2017-02-19;7049;6024
2016-11-26;6201;4991
2016-11-10;6199;40
2017-02-14;7049;7343
2017-01-05;6184;68470
2017-01-20;7040;6756
2016-11-30;7070;21314
2016-10-22;7037;23703
2016-11-09;7036;0
2016-12-14;6185;10234
2017-02-26;7069;1111
2017-02-24;7036;0
2017-01-08;6178;13
2017-02-08;7057;1513
2017-01-16;7040;6709
2016-11-24;7069;1354
2016-12-20;6185;10439
2016-11-25;7059;157
2016-12-03;7060;262
2017-03-03;7070;47
2016-10-21;7070;10343
2016-10-16;6182;9282
2017-01-07;7039;19863
2017-03-03;6201;528
2017-02-17;7049;7991
2016-11-03;6193;5729
2017-02-13;6192;20150
2017-02-25;7057;1254
2016-12-19;7049;8083
2017-01-10;7124;8920
2017-01-24;7119;951
2016-12-05;7076;48042
2016-12-18;7047;9829
2016-12-16;7069;1678
2017-01-04;7054;831
2016-10-17;7036;0
2017-02-19;7123;19215
2016-12-27;7037;24373
2016-11-13;7057;1199
2017-01-20;6177;6677
2016-12-08;7054;993
2017-01-21;7037;22932
2016-10-29;7119;791
2016-11-24;7047;8986
2016-11-14;7051;92340
2016-11-05;6193;6436
2017-01-25;6182;13676
2016-11-06;6182;17075
2017-02-10;6198;3375
2017-02-21;7053;11762
2017-02-22;7119;858
2016-12-24;7123;16005
2016-11-11;6199;44
2016-12-21;7037;22776
2017-01-26;6191;8455
2016-11-09;6201;4353
2017-01-09;6182;15221
2017-01-06;7124;7830
2017-02-22;7076;47607
2016-10-21;7059;237
2017-03-05;7037;80902
2017-03-04;7037;76342
2017-02-08;7060;299
2017-02-23;6184;64727
2016-10-18;7123;26641
2017-03-03;7049;269
2016-11-06;7048;726
2017-02-22;7049;8936
2017-02-17;7070;16659
2016-10-12;6201;3267
2017-02-23;7119;1212
2016-11-09;7070;8126
2017-03-03;6194;1068
2016-11-04;6198;3381
2017-02-17;7052;9682
2016-11-16;6199;34
2016-12-17;7058;78868
2017-01-16;6201;5140
2016-12-19;7048;1238
2017-02-09;7037;22299
2016-12-22;7052;9934
2016-11-08;7124;7922
2017-02-14;6193;3478
2017-02-17;7072;9521
2016-12-30;7061;478
2016-12-04;7052;6350
2017-01-06;7036;0
2016-12-17;7052;9849
2017-02-20;7051;89682
2016-12-19;6185;11225
2017-01-13;7076;45962
2016-11-03;7039;37993
2016-10-23;7060;197
2017-01-01;7053;4292
2017-02-10;6199;35
2016-12-13;14172;46374
2017-01-01;6193;2447
2017-02-15;6182;20074
2017-01-23;7076;40338
2016-11-07;6177;5293
2016-10-17;7076;27257
2016-12-15;7044;72341
2017-01-04;6198;3448
2017-01-18;7039;36868
2016-11-01;6185;1958
2016-12-06;7072;11826
2016-12-16;7119;965
2017-01-28;7049;10050
2017-02-15;14172;43534
2016-11-20;7050;21318
2017-02-13;6182;18065
2017-02-21;6182;18624
2017-01-05;7123;24287
2017-02-11;6184;60037
2017-01-07;7036;0
2017-01-28;6194;23786
2016-10-19;14172;47243
2016-11-25;6201;5393
2017-02-21;7044;67696
2017-01-31;7053;12213
2017-02-26;7039;16611
2017-02-11;7072;9766
2016-12-27;6185;9436
2017-01-16;7123;23503
2016-11-03;7123;27329
2016-10-24;6185;3727
2017-01-31;6202;10577
2016-12-18;7072;8448
2016-10-31;7069;322
2016-10-16;7039;9629
2017-01-10;7057;1496
2016-10-17;6194;15434
2016-12-11;7051;62796
2016-12-18;14172;29337
2016-12-05;6202;13487
2016-10-15;7049;3477
2017-02-27;7036;0
2017-01-29;7059;138
2017-01-29;7052;5778
2016-12-18;6200;5918
2016-10-27;6193;4885
2016-11-09;7053;9835
2016-12-07;6201;5593
2016-11-29;7049;8443
2016-12-13;7070;18876
2016-12-09;7060;317
2016-12-20;7070;18833
2016-12-25;7124;3586
2017-01-05;7057;1366
2016-10-20;6193;6032
2017-02-05;7072;6202
2017-01-14;7052;9163
2016-11-13;7044;55879
2017-01-15;6198;2458
2017-01-20;7060;184
2017-01-29;6201;3199
2016-10-23;7054;176
2016-12-27;6180;9275
2017-02-04;7061;425
2016-12-12;7044;77295
2017-02-06;7052;10071
2016-11-28;7051;100317
2016-11-20;7048;1004
2017-01-19;7061;576
2016-11-25;7049;8253
2017-01-11;7048;822
2017-01-21;7040;4833
2016-11-07;7048;1075
2016-10-30;7043;31484
2017-01-12;6194;28476
2017-02-14;7061;605
2017-01-23;7051;87641
2017-01-28;7037;22575
2017-01-07;7040;3942
2016-10-18;7040;4777
2016-12-31;7044;57078
2017-02-24;6178;129
2016-12-28;7054;679
2016-11-23;6191;10077
2017-02-24;6185;7393
2016-10-12;6184;34593
2016-11-29;7048;1406
2017-01-15;7060;239
2017-01-28;6185;12560
2016-11-04;7061;447
2017-02-05;7051;49328
2017-02-07;7038;7889
2017-03-05;6193;26
2016-11-05;7124;5789
2016-12-21;7049;7406
2016-12-27;7069;892
2016-12-20;7072;11120
2017-03-06;7039;5745
2016-11-13;6185;8435
2016-11-11;7037;28077
2017-01-31;7076;45901
2016-11-19;7070;17020
2016-12-24;6191;4123
2016-12-27;7043;47541
2016-11-16;7044;73459
2017-02-21;7049;8968
2017-01-22;7039;15047
2016-11-04;7051;98349
2017-02-01;7039;35398
2016-11-02;7037;29144
2016-11-04;6184;57887
2016-10-28;7060;183
2017-02-20;7075;4991
2016-11-13;7043;41121
2016-12-07;7043;60320
2017-03-07;7058;9148
2017-01-23;7054;1027
2017-02-13;14172;42229
2016-11-26;7043;53339
2017-02-17;6180;10375
2017-02-06;7049;7621
2017-02-04;6200;4927
2017-02-02;7060;300
2016-11-18;7051;109448
2016-10-29;7044;57895
2016-12-09;7124;9235
2016-12-30;7038;6834
2016-10-14;7124;3655
2017-02-11;7075;3531
2016-12-04;6191;4783
2017-03-05;7124;666
2016-10-27;7053;8099
2016-10-11;6199;17
2017-02-08;7044;65902
2017-02-09;7048;1222
2016-12-23;7054;697
2016-12-13;7124;9550
2017-01-27;7043;67300
2017-01-29;7050;22624
2016-12-03;7119;958
2017-03-04;7040;1978
2016-12-01;6200;6980
2017-02-12;7070;9810
2016-12-25;7039;10157
2016-10-26;7052;4061
2017-02-01;7059;139
2017-02-17;7048;1121
2017-02-08;7052;10429
2017-01-22;7051;57382
2017-03-07;7049;53
2016-11-30;6200;8149
2016-10-29;7124;4078
2017-01-12;7047;9239
2017-03-06;6198;361
2016-11-04;7124;7116
2017-01-17;6200;7357
2016-12-06;6185;11542
2016-12-25;6194;7762
2017-02-25;7040;6077
2016-12-14;7057;1668
2016-12-16;6184;84086
2016-10-20;6199;54
2016-12-13;6202;12573
2016-11-25;7051;103637
2017-01-22;7058;54482
2017-01-27;6192;22055
2017-02-28;7070;744
2017-03-03;7053;113
2016-10-21;7069;387
2016-10-11;7070;2154
2016-10-22;7051;75634
2016-12-14;7059;97
2017-03-06;6191;72
2017-01-26;7072;11091
2016-11-28;7049;8357
2016-11-13;7048;856
2016-11-12;7039;19400
2016-12-27;7044;53318
2016-10-27;6191;7491
2017-01-14;7039;22283
2016-12-30;6191;6552
2017-02-09;7070;14655
2016-11-06;6177;3547
2017-01-26;7057;1480
2016-12-24;6177;3404
2017-02-05;7053;5024
2016-11-26;6182;14192
2016-10-23;7039;13520
2017-02-28;7051;34873
2017-01-20;7050;29701
2017-01-19;6192;23565
2016-12-14;7053;10133
2016-11-02;6184;51324
2016-11-24;7059;302
2016-11-06;7044;46745
2016-11-29;6201;4933
2017-03-02;7047;448
2016-12-21;7119;663
2016-12-21;6198;4017
2017-02-15;7047;8276
2017-02-02;7123;25728
2017-01-13;7060;259
2016-12-18;6191;4204
2016-10-22;7059;239
2016-12-21;6180;9705
2017-01-15;7040;2779
2017-03-05;6184;13793
2017-03-05;7059;39
2016-10-30;6191;3496
2017-01-29;6202;8541
2016-12-19;7051;87184
2017-02-07;7039;25083
2016-11-18;6184;80454
2016-12-18;7069;516
2016-12-15;7051;110732
2016-11-20;7061;388
2016-11-11;7059;122
2017-01-26;6200;6848
2016-12-16;7049;9951
2016-11-08;6202;14079
2016-10-26;7044;28845
2016-10-15;6193;3218
2017-01-16;7052;11165
2017-01-14;7119;969
2016-11-14;6182;15316
2016-12-17;7061;729
2016-12-28;6184;64528
2016-11-02;7044;59181
2016-11-11;6178;72
2016-11-03;7050;29335
2017-02-15;7040;7172
2017-02-13;7053;10118
2016-10-11;7075;586
2016-12-21;7059;144
2017-01-28;7069;1004
2017-01-05;7069;1079
2016-10-28;6182;17174
2016-10-26;7119;327
2016-11-30;7124;7796
2016-11-22;7058;74183
2016-12-31;7057;1121
2016-11-12;7040;3248
2016-12-13;6182;19432
2017-02-12;7061;460
2016-12-22;7075;4397
2017-02-02;7052;9801
2017-02-03;7059;200
2016-12-18;7059;134
2016-11-18;7061;742
2016-11-13;7075;1783
2017-01-30;7047;9466
2016-11-19;7059;220
2016-11-23;7060;434
2016-12-30;7047;6517
2016-11-17;7059;196
2017-01-10;6177;7440
2017-02-14;7060;285
2016-11-30;7075;4187
2016-12-10;7054;737
2016-10-16;7123;17833
2016-12-18;7075;2814
2016-10-21;14172;45737
2017-01-10;7048;1139
2017-03-05;7123;78286
2016-12-16;7043;68045
2016-11-05;6198;6338
2016-11-13;7036;0
2016-12-14;6202;13052
2017-03-05;7049;1374
2016-11-23;6184;83130
2016-11-10;6202;13338
2016-11-04;7036;0
2016-12-10;7119;897
2017-02-20;7076;48026
2016-11-27;7043;39853
2017-01-10;7058;67299
2016-11-25;7053;10504
2017-01-12;7037;17564
2016-12-03;7049;6225
2017-02-13;7044;51399
2016-11-22;7044;75983
2017-02-03;6191;1446
2017-02-18;7039;24570
2017-01-16;7057;1434
2016-11-22;6202;10789
2016-11-18;7048;1440
2016-12-18;6180;10216
2017-01-06;6198;3896
2017-01-07;7037;17465
2016-12-16;6191;8607
2017-01-26;7040;6991
2017-01-19;6178;12
2017-03-02;6200;294
2016-12-08;6194;24102
2017-01-31;7069;1217
2017-02-19;7040;4021
2017-01-07;7053;6552
2017-02-20;6177;8078
2017-01-20;7054;916
2016-11-16;7037;21037
2017-03-02;7069;23
2016-12-01;6185;10502
2017-01-04;7072;8750
2017-03-04;7050;5190
2017-01-18;6192;23457
2017-02-20;6200;5909
2016-10-13;6182;9408
2017-02-06;14172;38342
2016-10-17;6201;3275
2016-11-08;7038;11796
2017-01-24;7049;9556
2017-02-21;7037;20413
2016-12-13;7054;925
2017-01-31;7040;7028
2016-12-08;6193;5622
2017-02-12;7069;551
2016-10-30;6177;2765
2017-02-01;6193;3573
2017-03-03;6199;0
2017-01-13;7050;31795
2016-12-26;7037;24761
2016-12-16;7070;23019
2016-12-17;6182;16498
2016-10-17;7050;15972
2016-11-16;7075;4097
